0.0,0
Partitions assigned: [TopicPartition{topic=carrier_account_service_events_topic,partition=0,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=1,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=2,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=3,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=4,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=5,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=6,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=7,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=8,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=9,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=10,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=11,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=12,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=13,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=14,offset=-1001,error=None}, TopicPartition{topic=carrier_account_service_events_topic,partition=15,offset=-1001,error=None}]
40,10.642584323883057,71340
248,12.089177370071411,516325
262,13.722457885742188,988453
244,15.501230478286743,1426228
275,16.801865577697754,1923852
76,18.00661540031433,2061849
