0.0,0
Partitions assigned: [TopicPartition{topic=sms_physical_stock_updated_topic,partition=0,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=1,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=2,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=3,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=4,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=5,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=6,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=7,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=8,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=9,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=10,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=11,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=12,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=13,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=14,offset=-1001,error=None}, TopicPartition{topic=sms_physical_stock_updated_topic,partition=15,offset=-1001,error=None}]
10.389401912689209,299
11.250499963760376,601
12.011473178863525,903
12.840460538864136,1208
13.652537107467651,1514
14.416608333587646,1812
15.195149421691895,2117
15.897835493087769,2416
16.725311040878296,2714
17.537765979766846,3019
18.242803812026978,3321
18.978758096694946,3625
19.592138290405273,3944
20.30302858352661,4248
21.047755002975464,4546
21.867124795913696,4846
22.670647621154785,5150
23.49118208885193,5458
24.226871013641357,5762
25.02820587158203,6067
25.73960781097412,6354
26.352375984191895,6642
27.06956434249878,6925
27.793636560440063,7209
28.42023015022278,7493
29.220662355422974,7782
30.24359703063965,8072
30.96972107887268,8354
31.792911291122437,8641
32.50530028343201,8941
33.222957372665405,9240
34.03055715560913,9548
34.66827917098999,9852
35.47562098503113,10159
36.28734731674194,10466
37.002774715423584,10779
37.83198881149292,11062
38.64295935630798,11346
39.46470284461975,11653
40.27884221076965,11953
40.91796636581421,12260
41.713295221328735,12564
42.42711806297302,12866
43.14303183555603,13150
43.87015509605408,13463
44.59441351890564,13778
45.296982526779175,14082
46.01391577720642,14386
46.72843027114868,14690
47.54403591156006,15009
48.274903774261475,15310
48.874613761901855,15596
49.49212980270386,15904
50.0709764957428,16212
50.83257436752319,16517
51.517542123794556,16819
52.185306787490845,17118
52.889503955841064,17435
53.63017010688782,17744
54.416067123413086,18049
54.96365475654602,18350
55.74061155319214,18652
56.556633949279785,18951
57.40633296966553,19255
58.19753384590149,19560
58.93194532394409,19861
59.75492072105408,20163
60.462202072143555,20466
61.27073264122009,20768
61.90677809715271,21070
62.60471034049988,21373
63.33447194099426,21675
64.13224625587463,21972
64.950528383255,22277
65.68154311180115,22581
66.51368498802185,22883
67.31945729255676,23195
68.03786206245422,23482
68.74746060371399,23786
69.46229481697083,24069
70.17623114585876,24369
71.00445795059204,24675
71.71423816680908,24975
72.43940758705139,25274
73.16018390655518,25572
73.86004042625427,25874
74.69205474853516,26177
75.44252681732178,26481
76.22288298606873,26785
76.9418261051178,27086
77.76167631149292,27368
78.3587396144867,27653
79.0880835056305,27937
79.81872081756592,28220
80.52551865577698,28502
81.2396194934845,28785
82.07813358306885,29069
82.8787624835968,29368
83.72138619422913,29667
84.41292381286621,29965
