1633186782.1160672, 0
Partitions assigned: [TopicPartition{topic=delivery_events_v6_topic,partition=0,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=1,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=2,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=3,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=4,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=5,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=6,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=7,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=8,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=9,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=10,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=11,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=12,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=13,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=14,offset=-1001,error=None}, TopicPartition{topic=delivery_events_v6_topic,partition=15,offset=-1001,error=None}]
10.91266393661499, 26449
11.631579637527466, 42847
12.373684883117676, 59245
13.128208637237549, 75642
13.842485904693604, 92038
14.66266918182373, 108433
15.483225345611572, 124827
16.208683729171753, 141220
17.11817979812622, 157612
17.96552014350891, 174003
18.772494792938232, 190393
19.677751779556274, 206782
20.495420455932617, 223200
21.289352416992188, 230235
22.001292943954468, 237433
22.840396404266357, 244631
23.54642367362976, 251828
24.24414610862732, 259054
25.323517560958862, 268823
26.000295400619507, 278592
26.73900079727173, 289019
27.458385705947876, 299446
28.080485820770264, 309948
28.894532680511475, 320450
29.71565270423889, 330973
30.397189378738403, 340666
31.217470407485962, 350359
32.043519735336304, 360051
32.78095364570618, 369742
33.49898433685303, 379432
34.19182515144348, 389151
34.91121244430542, 396199
35.63743734359741, 403247
36.38365626335144, 410294
37.267823934555054, 417370
38.122127056121826, 426615
38.89961624145508, 435860
39.59557008743286, 445104
40.36455297470093, 454347
41.06751728057861, 463619
41.914727210998535, 471314
42.68092489242554, 479009
43.4058301448822, 486703
44.12299108505249, 494426
44.844483375549316, 503782
45.41265392303467, 513138
46.17049980163574, 522493
46.87892007827759, 531847
47.60994839668274, 541200
48.167097330093384, 550582
48.931628465652466, 557966
49.650336265563965, 565530
50.2045693397522, 573094
51.0810763835907, 580657
51.7909255027771, 588249
52.531588315963745, 598388
53.47089099884033, 608527
54.29461646080017, 619324
55.135387897491455, 630121
56.03880286216736, 641001
56.830780267715454, 651881
57.519092082977295, 662782
58.278812408447266, 674923
58.97897911071777, 687064
59.716936111450195, 699204
60.43072748184204, 711343
61.164668798446655, 723481
61.96957802772522, 735618
62.66765308380127, 747754
63.49884271621704, 759919
64.21836709976196, 772044
65.03416609764099, 784169
65.76399302482605, 796293
66.33573079109192, 808416
67.0911934375763, 820538
67.90534353256226, 832659
68.72019338607788, 844809
69.41888189315796, 854338
70.13529300689697, 863867
70.8572084903717, 873395
71.58890509605408, 882952
72.42278122901917, 898293
73.23540449142456, 913634
74.06252026557922, 928974
74.87034583091736, 944313
75.58264827728271, 959651
76.40812373161316, 974988
77.23721194267273, 990324
78.05752968788147, 1005659
78.87028980255127, 1021023
